restaurant_id,restaurant_name,image_url,is_closed,url,review_count,rating,categories,transactions,price,display_phone,distance,coordinates_latitude,coordinates_longitude,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,location_display_address,queried_date,queried_term,queried_location,sort_by,attributes,cuisine_0,cuisine_1,cuisine_2,price_num,review_count_bins,neighborhood
DlDIBBcongaBW2FyNRqeiw,Mary's Fish Camp,https://s3-media1.fl.yelpcdn.com/bphoto/Gm-x4NY9liy60bpCEKnTIw/o.jpg,False,https://www.yelp.com/biz/marys-fish-camp-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,660,4.0,Seafood,delivery,$$$,(646) 486-2185,3352.200600357071,40.7348192,-74.0032416,64 Charles St,,,New York,10014,US,NY,"64 Charles St, New York, NY 10014",,,,,,Seafood,,,3.0,501-1000,Greenwich Village and Soho
SGuuUMawkDo2R7D8Y-08ew,Rosevale Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/NThqoZMfzSppZYQU_YyFag/o.jpg,False,https://www.yelp.com/biz/rosevale-kitchen-new-york-4?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,47,4.0,New American,"pickup, delivery",,(646) 829-1500,6252.912419401491,40.76143914219161,-73.98745022944775,305 W 48th St,Fl 1st,,New York,10036,US,NY,"305 W 48th St, Fl 1st, New York, NY 10036",,,,,,New American,,,,11-50,Chelsea and Clinton
vjfrlKNF482MaSh8Px_eLA,St. Cloud,https://s3-media3.fl.yelpcdn.com/bphoto/nTENlDWP_6vuUq296XWOXg/o.jpg,False,https://www.yelp.com/biz/st-cloud-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,120,3.5,"Cocktail Bars, Lounges",delivery,$$$,(212) 204-4980,5602.988686840124,40.7554688,-73.9863041,6 Times Square,Fl 17,,New York,10036,US,NY,"6 Times Square, Fl 17, New York, NY 10036",,,,,,Cocktail Bars, Lounges,,3.0,101-200,Chelsea and Clinton
HlEKex3DUkyp_zH_eCEqGQ,Pekarna NYC,https://s3-media3.fl.yelpcdn.com/bphoto/22aNtNxJ6pp-Rwd1ToAwqg/o.jpg,False,https://www.yelp.com/biz/pekarna-nyc-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,71,4.0,"Cocktail Bars, New American, Venues & Event Spaces","pickup, delivery",,(646) 974-9070,9535.005577261152,40.7897983972027,-73.97394581349242,594 Amsterdam Ave,,,New York,10024,US,NY,"594 Amsterdam Ave, New York, NY 10024",,,,,,Cocktail Bars, New American, Venues & Event Spaces,,51-100,Upper West Side
wfe9mx7jWMEtQqVI55PI3Q,Pisces Fish Market,https://s3-media2.fl.yelpcdn.com/bphoto/TMwg7lFuEe_m_fL3QGvbKw/o.jpg,False,https://www.yelp.com/biz/pisces-fish-market-park-slope?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,29,4.0,"Seafood Markets, Sushi Bars","pickup, delivery",$$,(718) 499-1454,4014.309192182944,40.6699805,-73.9853874,413 5th Ave,,,Park Slope,11215,US,NY,"413 5th Ave, Park Slope, NY 11215",,,,,,Seafood Markets, Sushi Bars,,2.0,11-50,Northwest Brooklyn
-NJL4kZAIc1Z-35IcN1ulQ,Thai Food Near Me,https://s3-media4.fl.yelpcdn.com/bphoto/_chTrelcfhWSgtN68i5HAA/o.jpg,False,https://www.yelp.com/biz/thai-food-near-me-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,101,4.5,"Thai, Asian Fusion, Seafood","pickup, restaurant_reservation, delivery",,(917) 464-5585,4669.354782395737,40.745104,-73.976036,625 2nd Ave,,,New York,10016,US,NY,"625 2nd Ave, New York, NY 10016",,,,,,Thai, Asian Fusion, Seafood,,101-200,Gramercy Park and Murray Hill
vYGi3439teYg1wPzqVcHUA,Grand Banks,https://s3-media1.fl.yelpcdn.com/bphoto/d8L-oVg5KOR1OuFATpiSdw/o.jpg,False,https://www.yelp.com/biz/grand-banks-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,891,4.0,"Bars, Seafood, New American",,$$$,,2365.3896764190577,40.720328030830125,-74.01434500540704,Pier 25,,Hudson River Park,New York,10013,US,NY,"Pier 25, Hudson River Park, New York, NY 10013",,,,,,Bars, Seafood, New American,3.0,501-1000,Greenwich Village and Soho
wgAnpM65vrCN4sCVbfFVng,Bar Bruno,https://s3-media1.fl.yelpcdn.com/bphoto/JygWBkW69JkshoX1QouVIg/o.jpg,False,https://www.yelp.com/biz/bar-bruno-brooklyn-3?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,28,4.5,"Bars, Mexican","pickup, delivery",$$,(718) 389-0011,4198.240368598853,40.72236,-73.94984,560 Manhattan Ave,,,Brooklyn,11222,US,NY,"560 Manhattan Ave, Brooklyn, NY 11222",,,,,,Bars, Mexican,,2.0,11-50,Greenpoint
mW7m3iAl0rXx2ihdfXKq_A,Cuca Libre,https://s3-media2.fl.yelpcdn.com/bphoto/gNIc4smdI2ipPR5C-4bWuQ/o.jpg,False,https://www.yelp.com/biz/cuca-libre-long-branch?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,4,4.5,"Pizza, Burgers, Brazilian","pickup, delivery",,(732) 807-9872,46657.51240569637,40.285901,-73.986293,103 West End Ave,,,Long Branch,7740,US,NJ,"103 West End Ave, Long Branch, NJ 07740",,,,,,Pizza, Burgers, Brazilian,,0-10,
DnJoD7VxgvbYxkF0WFxKog,Lisa's Dumplings,https://s3-media2.fl.yelpcdn.com/bphoto/B3G718DAhTwlIuGGpi14bg/o.jpg,False,https://www.yelp.com/biz/lisas-dumplings-new-york-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,9,5.0,Chinese,"pickup, delivery",,(917) 994-1815,6904.881861934076,40.766944704967614,-73.98295359165606,1000 S 8th Ave,,Turnstyle Underground Market,New York,10019,US,NY,"1000 S 8th Ave, Turnstyle Underground Market, New York, NY 10019",,,,,,Chinese,,,,0-10,Chelsea and Clinton
7ZQSMqWzvXMSetXnii2fBg,Excellent Dumpling House,https://s3-media3.fl.yelpcdn.com/bphoto/TE8Rz1D8nS_bLWdJXoC_aA/o.jpg,False,https://www.yelp.com/biz/excellent-dumpling-house-new-york-3?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,792,4.0,"Dim Sum, Shanghainese","pickup, delivery",$$,(212) 989-8885,4293.965641065921,40.74401,-73.99504,165 W 23rd St,,,New York,10011,US,NY,"165 W 23rd St, New York, NY 10011",,,,,,Dim Sum, Shanghainese,,2.0,501-1000,Chelsea and Clinton
JeUUdGHr_1O1zm644pUu3w,Mimi Cheng's,https://s3-media3.fl.yelpcdn.com/bphoto/j1t7GOZRLs_bi8xpHUJnOA/o.jpg,False,https://www.yelp.com/biz/mimi-chengs-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,18,4.0,Taiwanese,"pickup, delivery",,(917) 909-1239,1801.2820227976542,40.68934,-73.99178,224 Atlantic Ave,,,Brooklyn,11201,US,NY,"224 Atlantic Ave, Brooklyn, NY 11201",,,,,,Taiwanese,,,,11-50,Northwest Brooklyn
UJMrlVLqdyUxnNTokQDUnQ,Brooklyn Only Foods,https://s3-media1.fl.yelpcdn.com/bphoto/2mgVybIADB2iywhUsUvbYA/o.jpg,False,https://www.yelp.com/biz/brooklyn-only-foods-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,9,5.0,"Grocery, Specialty Food, Themed Cafes","delivery, pickup",,(347) 200-7213,778.9149523132986,40.69855076368928,-73.99265586094252,78 Henry St,,,Brooklyn,11201,US,NY,"78 Henry St, Brooklyn, NY 11201",,,,,,Grocery, Specialty Food, Themed Cafes,,0-10,Northwest Brooklyn
XRlXFAFSPmMIYwwoVg_DFQ,Zaruma Gold Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/RfgeIAQcmjY6-IiNDaK8XQ/o.jpg,False,https://www.yelp.com/biz/zaruma-gold-coffee-new-york-3?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,2,5.0,Themed Cafes,,,(551) 318-8081,5795.208267390904,40.74541,-73.95018,11-18 46th Rd,,,New York,11101,US,NY,"11-18 46th Rd, New York, NY 11101",,,,,,Themed Cafes,,,,0-10,Northwest Queens
4TG1JospNQyHMURWRSh9OQ,Full Tank Moto Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/48uvEK3m_Zmfna0ucIPG3Q/o.jpg,False,https://www.yelp.com/biz/full-tank-moto-cafe-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,6,5.0,Themed Cafes,"delivery, pickup",,(917) 355-7465,701.7939872518571,40.711740895464125,-73.99371267322128,49 Monroe St,,,New York,10002,US,NY,"49 Monroe St, New York, NY 10002",,,,,,Themed Cafes,,,,0-10,Lower East Side
y7HBE03N6JPUtT0Fkxyrlw,The Bodega Lounge,https://s3-media4.fl.yelpcdn.com/bphoto/RuCPJpwCcarx11gB9sPtOg/o.jpg,False,https://www.yelp.com/biz/the-bodega-lounge-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,2,5.0,"Wine Bars, Lounges, Themed Cafes",,,(646) 685-4041,6338.445407973259,40.658912,-73.950785,1170 Nostrand,,,New York,11225,US,NY,"1170 Nostrand, New York, NY 11225",,,,,,Wine Bars, Lounges, Themed Cafes,,0-10,Flatbush
B9Hj4pnceFPJ5CaLaaeiRQ,Canela Café Bar,https://s3-media1.fl.yelpcdn.com/bphoto/VXRblVQRRnYYOnuB2ztPeA/o.jpg,False,https://www.yelp.com/biz/canela-caf%C3%A9-bar-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,5,5.0,Themed Cafes,"delivery, pickup",,(929) 664-2590,4883.573897320272,40.671206,-73.958014,800 Franklin Ave,,,Brooklyn,11238,US,NY,"800 Franklin Ave, Brooklyn, NY 11238",,,,,,Themed Cafes,,,,0-10,Central Brooklyn
yW-quo-Pl5AsTBVTC8jiPQ,Brunch At Zion's,https://s3-media3.fl.yelpcdn.com/bphoto/H6q8lkBLvI4_0ij3Noe6JA/o.jpg,False,https://www.yelp.com/biz/brunch-at-zions-bronx?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1,5.0,"Breakfast & Brunch, Themed Cafes, Coffee & Tea",,,(929) 417-8695,13199.09733599479,40.812858,-73.9280137,13 Canal Pl,,,Bronx,10451,US,NY,"13 Canal Pl, Bronx, NY 10451",,,,,,Breakfast & Brunch, Themed Cafes, Coffee & Tea,,0-10,High Bridge and Morrisania
OKO0WahYFALIXKL9xoPLPQ,Cafe Con Libros,https://s3-media2.fl.yelpcdn.com/bphoto/nXjoNU_h3dIkdf2YJRLi5Q/o.jpg,False,https://www.yelp.com/biz/cafe-con-libros-brooklyn-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,35,5.0,"Themed Cafes, Bookstores, Coffee & Tea",delivery,,(347) 460-2838,4933.919733293606,40.67434,-73.95256,724 Prospect Pl,,,Brooklyn,11216,US,NY,"724 Prospect Pl, Brooklyn, NY 11216",,,,,,Themed Cafes, Bookstores, Coffee & Tea,,11-50,Central Brooklyn
lEdpBzDw1Q7Xv47HVKeENw,Iswii By Angry Birds,https://s3-media3.fl.yelpcdn.com/bphoto/MHunSdgBAlIOK2Z_uD_Cwg/o.jpg,False,https://www.yelp.com/biz/iswii-by-angry-birds-flushing?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,30,4.0,"Video Game Stores, Toy Stores, Themed Cafes",,$$,(718) 878-5678,14826.75888659577,40.759693069215125,-73.8335486,133-33 39th Ave,,,Flushing,11354,US,NY,"133-33 39th Ave, Flushing, NY 11354",,,,,,Video Game Stores, Toy Stores, Themed Cafes,2.0,11-50,North Queens
sBVuZO3btcAZKm-iHASpCw,Starving Artist Cafe & Gallery,https://s3-media2.fl.yelpcdn.com/bphoto/1tBsnRu0VhIRbXQWxzO-oQ/o.jpg,False,https://www.yelp.com/biz/starving-artist-cafe-and-gallery-bronx?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,10,5.0,"Art Galleries, Themed Cafes",,$$,(718) 885-3779,23442.63434961944,40.845409,-73.786068,249 City Island Ave,,,Bronx,10464,US,NY,"249 City Island Ave, Bronx, NY 10464",,,,,,Art Galleries, Themed Cafes,,2.0,0-10,Southeast Bronx
EW1J3Om2LzHjfcjQlh7iiA,Elevenses Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/mnJcEO0YkKGRqzGWCmrdCQ/o.jpg,False,https://www.yelp.com/biz/elevenses-cafe-astoria?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,32,4.5,Cafes,,,,8118.331701123536,40.75833,-73.92794,34-39 31st St,Ste 1B,,Astoria,11106,US,NY,"34-39 31st St, Ste 1B, Astoria, NY 11106",,,,,,Cafes,,,,11-50,Northwest Queens
XSD40vlGKk7ehR9eKgfapQ,Snapdragon Coffee & Social,https://s3-media4.fl.yelpcdn.com/bphoto/koZ3J_zS58tuDsPlaIe90Q/o.jpg,False,https://www.yelp.com/biz/snapdragon-coffee-and-social-jersey-city?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,131,4.5,"Coffee & Tea, Venues & Event Spaces, Themed Cafes","delivery, pickup",$,(201) 878-3413,6620.134133204844,40.72112,-74.06999,190 Monticello Ave,,,Jersey City,7304,US,NJ,"190 Monticello Ave, Jersey City, NJ 07304",,,,,,Coffee & Tea, Venues & Event Spaces, Themed Cafes,1.0,101-200,
j9IkoJ_Gw8wJrf9fltdnrg,The Tree Shop NYC,https://s3-media4.fl.yelpcdn.com/bphoto/5Tp6XG5AibJrxhezjsbujw/o.jpg,False,https://www.yelp.com/biz/the-tree-shop-nyc-new-york-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,2,3.0,"Themed Cafes, Vape Shops",,,(212) 495-9256,3102.4274976521947,40.73227,-73.98417,313 E 14th St,,,New York,10003,US,NY,"313 E 14th St, New York, NY 10003",,,,,,Themed Cafes, Vape Shops,,,0-10,Lower East Side
9-nQA1vbSwOaMBxfisqHMA,The Barista,,False,https://www.yelp.com/biz/the-barista-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1,4.0,Themed Cafes,,,,7457.166359640862,40.772213,-73.984994,60 Lincoln Center Plaza,,,New York,10023,US,NY,"60 Lincoln Center Plaza, New York, NY 10023",,,,,,Themed Cafes,,,,0-10,Upper West Side
5lgllveZQIz6Io1Kj5or4Q,Cositas Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/r5RFYvu1DlUPJiX3LTuj6A/o.jpg,False,https://www.yelp.com/biz/cositas-cafe-new-york-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,17,5.0,"Colombian, Cafes","delivery, pickup",,(646) 678-1776,8171.145488008388,40.77214680767867,-73.9535953,353 E 78th St,,,New York,10075,US,NY,"353 E 78th St, New York, NY 10075",,,,,,Colombian, Cafes,,,11-50,Upper East Side
g2c-gRp9_NORrsmrnkzCxw,Saint Michel Cafe and Food Art,https://s3-media3.fl.yelpcdn.com/bphoto/iH3JS2NOboA97NNEqYkXIQ/o.jpg,False,https://www.yelp.com/biz/saint-michel-cafe-and-food-art-brooklyn-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,25,5.0,"Cupcakes, Custom Cakes, Themed Cafes",,$,(929) 356-6428,7285.653548977041,40.69569,-73.90878,462 Irving Ave,,,Brooklyn,11237,US,NY,"462 Irving Ave, Brooklyn, NY 11237",,,,,,Cupcakes, Custom Cakes, Themed Cafes,1.0,11-50,Bushwick and Williamsburg
hOJshFD7wCSPeKxOzXTJCg,House of Saturn,https://s3-media4.fl.yelpcdn.com/bphoto/dzAVPL36Gd-oW0hV7xe3cg/o.jpg,False,https://www.yelp.com/biz/house-of-saturn-queens-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,32,4.5,"Themed Cafes, Coffee & Tea","delivery, pickup",$$,(929) 510-8566,15155.809816573546,40.7826265,-73.84601374662616,18-18 College Point Blvd,,,Queens,11356,US,NY,"18-18 College Point Blvd, Queens, NY 11356",,,,,,Themed Cafes, Coffee & Tea,,2.0,11-50,North Queens
_SIR4692h13YYSv7fgM2Sw,Its a Vibe Breakfast Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/JltQ6crStwUYnrJyRSvVfQ/o.jpg,False,https://www.yelp.com/biz/its-a-vibe-breakfast-lounge-roselle?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,11,4.5,"Breakfast & Brunch, Themed Cafes",,,(908) 251-9777,22879.95813475704,40.64512498229854,-74.25368237261341,841 E St Georges Ave,,,Roselle,7203,US,NJ,"841 E St Georges Ave, Roselle, NJ 07203",,,,,,Breakfast & Brunch, Themed Cafes,,,11-50,
W-bDpJMXDkWX-sY7xqXRRA,2D Cafe Tornado,https://s3-media1.fl.yelpcdn.com/bphoto/_x4ZB56Nlq7rDEfhABv86A/o.jpg,False,https://www.yelp.com/biz/2d-cafe-tornado-montville?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,5,4.0,"Sandwiches, Themed Cafes, Bubble Tea",,,,38089.295787907904,40.92425358446941,-74.34252907386188,662 Main Rd,,,Montville,7082,US,NJ,"662 Main Rd, Montville, NJ 07082",,,,,,Sandwiches, Themed Cafes, Bubble Tea,,0-10,
rFp19fzZl9VLy3o9QIsn5Q,Ginjan Café,https://s3-media2.fl.yelpcdn.com/bphoto/gvplONg9T4w4fy4T-Eo0LA/o.jpg,False,https://www.yelp.com/biz/ginjan-caf%C3%A9-new-york-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,113,5.0,"Coffee & Tea, Cafes","delivery, pickup",$,,12041.610969587113,40.8053502,-73.9393693,85 E 125th St,,,New York,10035,US,NY,"85 E 125th St, New York, NY 10035",,,,,,Coffee & Tea, Cafes,,1.0,101-200,East Harlem
y-iOOf9gqHi5u2sEVuf3pQ,Japas NY,https://s3-media1.fl.yelpcdn.com/bphoto/R_SwsMg1LGWo8OeDA2JX_w/o.jpg,False,https://www.yelp.com/biz/japas-ny-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,28,3.5,"Karaoke, Themed Cafes","delivery, pickup",,(212) 679-4040,5146.340890896064,40.750767,-73.981617,9 E 38th St,,,New York,10016,US,NY,"9 E 38th St, New York, NY 10016",,,,,,Karaoke, Themed Cafes,,,11-50,Gramercy Park and Murray Hill
pMZsUqa7QXfhFZq1GqV8vg,Savor Coffee and More,https://s3-media4.fl.yelpcdn.com/bphoto/z_4vvFyxNjxixY5Gf6quBQ/o.jpg,False,https://www.yelp.com/biz/savor-coffee-and-more-bronx?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,41,4.0,Themed Cafes,"delivery, pickup",,(347) 427-4959,21505.48246803877,40.88732334460458,-73.90741981565952,3725 Riverdale Ave,,,Bronx,10463,US,NY,"3725 Riverdale Ave, Bronx, NY 10463",,,,,,Themed Cafes,,,,11-50,Kingsbridge and Riverdale
mDrmVzpVAZ9oALrVOpVLdg,Oh My Goodness Kids,https://s3-media4.fl.yelpcdn.com/bphoto/gl9lIQpGHr7M8BnjSsJgAQ/o.jpg,False,https://www.yelp.com/biz/oh-my-goodness-kids-port-washington?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,4,5.0,"Indoor Playcentre, Kids Activities, Themed Cafes","delivery, pickup",,(516) 636-5444,28579.80634823058,40.832671512241824,-73.6994122,301 Main St,,,Port Washington,11050,US,NY,"301 Main St, Port Washington, NY 11050",,,,,,Indoor Playcentre, Kids Activities, Themed Cafes,,0-10,
HuyU8WpZRfqEbba0mKkvSw,Witches Brew Coffee House,https://s3-media2.fl.yelpcdn.com/bphoto/zVHrp_J6sMKPFhq-U_xL-Q/o.jpg,False,https://www.yelp.com/biz/witches-brew-coffee-house-west-hempstead?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,2074,4.0,"Cafes, Italian, American",delivery,$$,(516) 489-9482,28968.713046898025,40.70479,-73.6505,311 Hempstead Tpke,,,West Hempstead,11552,US,NY,"311 Hempstead Tpke, West Hempstead, NY 11552",,,,,,Cafes, Italian, American,2.0,1001-5000,
TyWHUA08aAzz5GRfwlrYrw,Inner city Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/lrmVauHew0fAQ3VNwdrSng/o.jpg,False,https://www.yelp.com/biz/inner-city-cafe-city-of-orange?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,6,5.0,Themed Cafes,,,(833) 883-2233,21332.829239405924,40.772313376048096,-74.23161999999999,15 S Essex Ave,,,City of Orange,7050,US,NJ,"15 S Essex Ave, City of Orange, NJ 07050",,,,,,Themed Cafes,,,,0-10,
7ckoGzoCI3wN-LTi55fqhg,Yummy Treats Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/-Q4lGACZliSiXnoPcu4PNw/o.jpg,False,https://www.yelp.com/biz/yummy-treats-cafe-fort-lee?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,3,5.0,"Breakfast & Brunch, Themed Cafes","delivery, pickup",,(201) 944-3538,17880.860853455248,40.86288,-73.97265,2 Executive Dr,,,Fort Lee,7024,US,NJ,"2 Executive Dr, Fort Lee, NJ 07024",,,,,,Breakfast & Brunch, Themed Cafes,,,0-10,
6METwxiqs93GoZsVlsDvcQ,Viva Life Clark,https://s3-media3.fl.yelpcdn.com/bphoto/CIz6SysqPTUAC7NGn5xetQ/o.jpg,False,https://www.yelp.com/biz/viva-life-clark-clark?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1,5.0,"Juice Bars & Smoothies, Themed Cafes","delivery, pickup",,(908) 583-3059,28377.44017740222,40.62694705880729,-74.3144336,1057 Raritan Rd,,,Clark,7066,US,NJ,"1057 Raritan Rd, Clark, NJ 07066",,,,,,Juice Bars & Smoothies, Themed Cafes,,,0-10,
cd-y_OqzwQFImPH9Xxd2aQ,Farinolio,https://s3-media1.fl.yelpcdn.com/bphoto/zw_Vui61nCsVEP7SZoMqzA/o.jpg,False,https://www.yelp.com/biz/farinolio-westfield?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,141,4.5,"Cafes, Bakeries, Cooking Classes",delivery,$$,(973) 531-6661,30520.17060037462,40.651373497463,-74.3491236251616,121 E Broad St,,,Westfield,7090,US,NJ,"121 E Broad St, Westfield, NJ 07090",,,,,,Cafes, Bakeries, Cooking Classes,2.0,101-200,
a1hzFUHItL5wRi6QBvVH6A,Flowerbake by Angela,https://s3-media2.fl.yelpcdn.com/bphoto/nn2qpACW6RkSOZzBdCwHbw/o.jpg,False,https://www.yelp.com/biz/flowerbake-by-angela-bronxville?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,43,4.0,"Custom Cakes, Themed Cafes, Party & Event Planning",,,(914) 632-2253,29314.02190070861,40.9287711,-73.8091858,494 New Rochelle Rd,,,Bronxville,10708,US,NY,"494 New Rochelle Rd, Bronxville, NY 10708",,,,,,Custom Cakes, Themed Cafes, Party & Event Planning,,11-50,
